X,Y
2.2631614830281155,0.8779128141537962
2.2640347090541537,0.8687970218971303
2.2644470816686484,0.8616262776737912
2.264931756765326,0.853867697802646
2.2656500598095137,0.8421074234025768
2.262763566873625,0.8334394235525564
2.2630535747938882,0.8277118475080333
2.263435694210856,0.8200729435960936
2.263927998182204,0.8087921427882647
2.264016233507696,0.7989669427805145
2.2642830976294475,0.7910077304450038
2.264581737003723,0.7821061385520096
2.2648847520000155,0.7731960833856448
2.267113610301665,0.7640946330227815
2.2673546094592845,0.7552803331737735
2.2675832573647927,0.7464567296076934
2.2678414280523422,0.7375106167232159
2.2682193746474284,0.7281304447066186
2.2683853998059886,0.7205050745041869
2.268609838023929,0.7124606615694459
2.2688845932773654,0.7012163535920292
2.268919634095362,0.6909108784207477
2.2690826721206636,0.683344833197709
2.2692738772637253,0.6746707160225315
2.269438709856039,0.6671202059725719
2.269593287056004,0.6592169667661545
2.2644578467828493,0.65219744661964
2.264608889782226,0.6434002754049938
2.2647136394618816,0.632668663770455
2.264799733116075,0.622460001919043
2.2650397207730455,0.6133248602877055
2.2650731317999466,0.6043720064215907
2.2650955311440346,0.5957197615401953
2.2651359885649773,0.5869833999117208
2.265129493183309,0.5768815183818055
2.2651521448379377,0.5680576812120947
2.2651515365167243,0.5607418549871945
2.2651401294101454,0.5529164077689167
2.265003836655293,0.5422918586053413
2.264946639723797,0.5335540988004832
2.264872114618479,0.5228698904933322
2.2647817621877535,0.5127836375570408
2.2647346012376923,0.5059315099183513
2.2646826410849683,0.49819817657148313
2.264585053912956,0.4871068851265849
2.2644804603665594,0.47715721855667675
2.264454372020384,0.46829863409056127
2.2643215173660276,0.4593309663197962
2.264220063473718,0.452957817353314
2.2641309574327173,0.4453604628775981
2.26403769686232,0.4350491496357271
2.2632333638660325,0.42593281729940047
2.2631280343317255,0.4153445607312957
2.263015496288926,0.4048270331929914
2.2629225551250607,0.39715038598300917
2.2622631605569428,0.387090561783158
2.2621742142124437,0.3788613566808444
2.262106148621145,0.36990156211813197
2.262105007643826,0.3612394761383223
2.261521701748438,0.3525896342233802
2.2615641418629107,0.3452098072494794
2.2616264871468865,0.3373832909318879
2.261633610106604,0.32652599191041476
2.261058982885398,0.31704669288151
2.261149014718576,0.30897872283152866
2.2612129157198493,0.3001013246891313
2.2611961487154204,0.2928142124482963
2.260367438257207,0.2852633950922101
2.260531430977497,0.2737808458245319
2.260675628379424,0.2638813516100686
2.260814028956124,0.25587500995986007
2.260258841979392,0.2473364207201026
2.260456020552064,0.23861539930182948
2.260683317184429,0.22984175591383074
2.2609064627102717,0.2225085197055791
2.2611825096927842,0.21475433488485712
2.2609366591561795,0.20343082360579648
2.261372039569131,0.19347515056259712
2.261665183650556,0.18726077837552274
2.2620414745675204,0.17942728441692246
2.2604591875191953,0.16970183298568906
2.260997392191817,0.15968002505545123
2.2614558740374924,0.15169039262466968
2.261978820149563,0.14282508162527913
2.2594877537468907,0.13532843599066033
2.260090957700586,0.12665897700881992
2.2607391645435215,0.11768398067522319
2.2613843228743535,0.10887387710251195
2.2598405486163466,0.10334772480902171
2.2604258095374297,0.09566775670947608
2.2612111187706083,0.08561008753163309
2.261874885069763,0.07662001148084069
2.2621160874347095,0.06805042185309325
2.2629677105516937,0.05911949874596697
2.2639626449825823,0.05039482655689649
2.26491563787384,0.04155739977836404
2.2654067271998617,0.031460517337786084
2.266440643003255,0.021596776461296256
2.267341327642819,0.013673913054660094
2.2684305694754716,0.004913737197336747
2.2695421149562636,-0.004242828288324553
2.2695582563662904,-0.013907861010540794
2.2707708454977835,-0.024944759011945514
2.271920613316598,-0.03528633240702753
2.2727372529982817,-0.0428048391919483
2.272382629050005,-0.05189958741895041
2.2731196712648574,-0.05836724825612693
2.273927765295275,-0.06559683222769344
2.275034555627365,-0.07555640845666745
2.2748370138753957,-0.08486244238575669
2.2759207527214316,-0.09491888890014244
2.276972726833436,-0.10451053711582425
2.2774180155043227,-0.1084996953086332
2.2767030149828176,-0.11515823538269822
2.2777436253843546,-0.12523183275609506
2.2785834689883493,-0.1334125612268279
2.2792681281014584,-0.140068342036346
2.2792087677200605,-0.14810235664557106
2.279869958670402,-0.15447736119011413
2.280534911000425,-0.16099034199763881
2.2809629993723632,-0.16530887600064778
2.2804599713680167,-0.1713248334263045
2.2812438302998306,-0.17929354779040782
2.2818830667399927,-0.1857730091465083
2.2822844157993396,-0.1899732453077905
2.282748525360564,-0.19469314448811226
2.278330202000671,-0.19664635629466445
2.2786969093170075,-0.20023451226931638
2.279311741268607,-0.20626843001105394
2.279807953120607,-0.21097634923253103
2.2740514908777363,-0.21173184248233756
2.274403584300466,-0.21496872228114478
2.2747222350490586,-0.21790146979866307
2.275010603306047,-0.22059311755971686
2.2712713797427204,-0.22284988695573663
2.2715159942307177,-0.22512518938502732
2.2719324494897144,-0.22910294360505712
2.2722646813325453,-0.2322745609417379
2.267768330227187,-0.23337984132338996
2.268077268196266,-0.23599425164045143
2.26843420192508,-0.23885923295478118
2.2687684657637717,-0.24144881304785254
2.268377033143792,-0.2442226089350417
2.2686763904089315,-0.24670322712642015
2.2691959588971633,-0.25031471522951704
2.269690229983876,-0.25338359464381194
2.2686771290383163,-0.25629079251834747
2.2692373690555248,-0.259202835973021
2.2697566987939353,-0.26185640154730905
2.2703383467055973,-0.2645499371608141
2.271170655020656,-0.2682491904125426
2.2707348833082617,-0.27272539593890127
2.2713614601252536,-0.2750911912624853
2.2720931437177883,-0.27782653601594154
2.2727147253493256,-0.2800749425103113
2.2718185748227784,-0.2828127503964447
2.27214603192845,-0.28375606175783147
2.272584857785175,-0.28512191142789534
2.2731579535825333,-0.28689796542037055
2.275835533684153,-0.2885393897883411
2.2764249337624616,-0.2901347634425577
2.2769450429916716,-0.2914963715932958
2.2776188976213816,-0.29319514258883567
2.2770112095937707,-0.2956577996950814
2.2774892040160233,-0.2967406667561489
2.2779950329116274,-0.2978604341529182
2.278878107068345,-0.29978589942063427
2.2823235590022453,-0.3021771795043543
2.2821026605378396,-0.3017577448529205
2.282207185916402,-0.30199240539087363
2.282982361452597,-0.3036095027209717
2.2823453049620177,-0.30528126609641976
2.2831669087878197,-0.3070082761522161
2.2838630135843014,-0.30847752005787027
2.2843321325890225,-0.3094682484011204
2.2849030342033676,-0.3106730862335991
2.28347573916155,-0.3118944329788555
2.283962240852133,-0.31297605228627734
2.284190774222274,-0.313453245673287
2.2845097881335867,-0.31407273668494434
2.2826935845359095,-0.31399967171987125
2.282582391085028,-0.31373846995081794
2.2827030912621025,-0.3139961218781932
2.2826393463576524,-0.3138583137843511
2.2809600948481763,-0.3147154099728738
2.281033626590637,-0.31487677830707844
2.2811995265005756,-0.3152426201880989
2.2813100404821443,-0.3154843628621442
2.2800011690905877,-0.3165708272117829
2.2799670291665506,-0.3164955115959231
2.2799959535693324,-0.3165588735083438
2.279970846215063,-0.31650353861599184
2.2784186359372907,-0.31701604139493833
2.2782240719578084,-0.3165817795359522
2.278365305446704,-0.31690084550998177
2.2783577279823017,-0.31688615776490076
2.277862356264855,-0.318805104462975
2.2780915498629284,-0.31932174783261935
2.277886634787351,-0.318855256315997
2.2778739411286426,-0.31882561683622834
2.2781511707612454,-0.31944645216285616
2.277069740458553,-0.32094780112158494
2.2768249686598416,-0.3203854673767207
2.276727839354144,-0.32015487917729574
2.276818926446407,-0.3203699699214695
2.2759282701918333,-0.321836979207486
2.2759347565536623,-0.32185183747329044
2.2759303155751156,-0.3218416403563771
2.275667083140985,-0.32123301754345013
2.274298498907734,-0.32196780865486424
2.2743484428453997,-0.32207854803704694
2.274299194064492,-0.32195538661325557
2.2746227543145143,-0.3227489948971122
2.274218796430683,-0.32361055219984397
2.2741055719656496,-0.3233284978362907
2.2741281102240922,-0.3233854111013439
2.274317168552185,-0.3238588137705493
2.2730646068979277,-0.32494347955363667
2.2739820905365264,-0.32727081177059797
2.274636335994731,-0.32892576358781134
2.2752919703002648,-0.33064599040207154
2.275018643335569,-0.3331059672485628
2.2753432005992376,-0.3339351642471668
2.275920550337824,-0.3353967012220681
2.276377383105917,-0.33659812411447637
2.2769095429584905,-0.33797014195156494
2.2759066700613495,-0.3395394096254639
2.2764616297123275,-0.34095911312882315
2.2767699549498817,-0.3417232602552469
2.2772253899900243,-0.3427771565590599
2.2730826316374695,-0.3411725282244835
2.2730570445736578,-0.34110491604893295
2.273094520331548,-0.3411996261827332
2.273008209107851,-0.3410623863959176
2.268391156676561,-0.3400267614990568
2.268275710813393,-0.33987479729557774
2.2684515200252,-0.34011491397213856
2.268443806070621,-0.3401063285541062
2.266722725350996,-0.3410053930468911
2.2666753610087502,-0.34096266884887844
2.2668040053616987,-0.34108162620498705
2.2668246113727357,-0.34109675073572
2.2623061916779656,-0.3405459788759713
2.2622748168680826,-0.3405270095322705
2.26230691512645,-0.34054818301018686
2.262283228533851,-0.3405358841187019
2.260739725216219,-0.34227859970992164
2.260722015953417,-0.34227078439978215
2.2607396485809286,-0.34227905875216247
2.260726494453712,-0.34227398319444896
2.2574115002730957,-0.3434773207763398
2.2574017438252203,-0.3434740225571626
2.2576986429977595,-0.34357429029042796
2.2578965831266307,-0.3436365556253775
2.257121905598411,-0.34339472124718007
2.2549117322944245,-0.3448782826689779
2.2546404053340376,-0.3448037472668462
2.254232052207632,-0.34469418454064626
2.2549103919280427,-0.344880082330829
2.250853528517741,-0.3453831410011506
2.2501151576603107,-0.3452022763295342
2.249773257556239,-0.3451222474202787
2.2508245231593516,-0.3453684325463021
2.24905957443797,-0.3469638749909654
2.2481267013514867,-0.34675405133966275
2.247769773415586,-0.34668640074235607
2.2476250374884184,-0.3466603840896168
2.244510562019446,-0.3482431621676824
2.245677012458634,-0.3484555128974562
2.246336468373497,-0.3485588734223608
2.2450503186308794,-0.34835092474247
2.2410881567263687,-0.3488456581927829
2.241311687224098,-0.3488773865368762
2.2411810681703095,-0.3488607913953338
2.242622293390697,-0.3490334249351719
2.240081411616733,-0.3496373697001066
2.2416485311140573,-0.349728527191843
2.243132910059502,-0.3497835477657832
2.245318793001044,-0.349835214553875
2.2474681593489163,-0.3498445456290406
2.2435839138673206,-0.35062378803756894
2.2453038472765225,-0.3505888748044332
2.2465334286098844,-0.3505400875748914
2.248071752255082,-0.35046777071981383
2.2464193816517755,-0.3517499617888426
2.2478630725631876,-0.3516524847419184
2.249206316773389,-0.35155033359578314
2.2506316168737293,-0.3514194672689559
2.248398424036516,-0.35265654659761986
2.2494628427708587,-0.35253837137351957
2.2506781544441075,-0.3523895799512507
2.251812077559705,-0.3522496751762828
2.2503003696954065,-0.3533370981556502
2.2517262732434054,-0.35314753454157805
2.2530848078879173,-0.35295316375419733
2.2544999368721403,-0.3527417790468811
2.251796624558736,-0.3539364143263373
2.252628865129006,-0.3537887914986551
2.2542860038674246,-0.35349391268621266
2.255633921860036,-0.3532478136220584
2.254446962868225,-0.35413233180961884
2.256272586301219,-0.35377241611789956
2.2563537549176695,-0.3537421820176054
2.257163893827,-0.3535641036153405
2.259349824920192,-0.35307787771191906
2.2576321251998825,-0.3539766024066104
2.2590137493777176,-0.3536567362358629
2.260533642698111,-0.35330230494109144
2.2616600049677658,-0.35303548598206214
2.259553541263217,-0.35399492427773493
2.2609668035747674,-0.353647736442969
2.262329413431192,-0.353308125745784
2.26389845400168,-0.35290056175531603
2.2619204557583394,-0.35378511041756827
2.2616257456910693,-0.35384916509314296
2.262001997072806,-0.35374532517272556
2.262583757052861,-0.3535865708608674
2.259508006313623,-0.35474112106817457
2.259164749501017,-0.3548382374594845
2.258926238203361,-0.3549097828650845
2.259028534852114,-0.35487957233339923
2.2555402488438747,-0.3561511714550119
2.258747696130832,-0.3550585306825136
2.260755761737048,-0.3543133708870392
2.26201595991326,-0.3537773882113136
2.2602694619778667,-0.35430517421818253
2.261508344181953,-0.35373875048576514
2.2630170081613166,-0.3530322924427273
2.2645543783468733,-0.352243674391889
2.266140645684852,-0.3514162216670967
2.2639894784227823,-0.3519843827384432
2.2654156209471963,-0.35114499426111406
2.266490441296434,-0.3504860780897438
2.267744847412022,-0.3497274371976675
2.264905313816098,-0.3506273291241588
2.26583553689688,-0.3500357535012988
2.2671218142423655,-0.3492350129185642
2.268239063045438,-0.3485046123930819
2.2659285377503053,-0.3490394751755179
2.2671416150402655,-0.3481873244530365
2.267497340458353,-0.3479172138751633
2.2681662235319417,-0.34742940337561173
2.266210574265551,-0.3476808420747838
2.267473231206269,-0.34673860479490504
2.2689150941097407,-0.3456476406626781
2.2703267821372863,-0.34458186600025853
2.2673088755857744,-0.3456031235438367
2.268299446794877,-0.3448387895563729
2.269532295565246,-0.34390164407905427
2.270654669593895,-0.3430587037844821
2.267826473236699,-0.34401422951833255
2.2687902875830264,-0.34331770648517884
2.2694482549994293,-0.3428333515139447
2.2701791758967436,-0.3422981074023364
2.269929752826365,-0.3424759239388862
2.2662718546837617,-0.3440789458755216
2.267504518010703,-0.34316727905845557
2.2681179309461768,-0.34271124521301266
2.2677590306461157,-0.3429699220629268
2.2641627090271075,-0.3445694363681458
2.2654714489091408,-0.3436273480297947
2.2662443735746605,-0.34307730573107953
2.2663042377629217,-0.34303845483906503
2.26312180645894,-0.34437776788384655
2.264983465847918,-0.343084170407064
2.266298407293622,-0.3421784834762382
2.2679532698732543,-0.3410432540391793
2.2659817831179976,-0.3415983173017147
2.266990816631757,-0.34092477624390055
2.2683872766355258,-0.34001350275337006
2.2688293183482138,-0.3397660432755084
2.265983114086264,-0.34098494561422965
2.2679976132816306,-0.33972869073243567
2.269527882661413,-0.3387821960747511
2.2711929503061135,-0.33776722757174144
2.2691659713043686,-0.338521866055733
2.27030759497985,-0.33791018697501934
2.271692518258341,-0.3370873387951741
2.2732232100463823,-0.33616776950818783
2.274725101691959,-0.3352846028719532
2.271201251248291,-0.3369639735944564
2.2719524907083906,-0.3365196990027073
2.2730941233220965,-0.33586169224909335
2.2740008656728516,-0.3353421043734639
2.2715564495250704,-0.3364119497793761
2.2727288324922537,-0.335749309554798
2.2738939365209063,-0.3350968261905101
2.2750673805756607,-0.3344381020524479
2.2727042118880294,-0.33548263945354523
2.2740684558480986,-0.3347204412146629
2.275022716990397,-0.3341994220557707
2.276140796287602,-0.33360416858739006
2.2734266384847177,-0.3349146958201549
2.2745597835926925,-0.33434712703838554
2.2766396404734044,-0.333298337493974
2.2783619744318937,-0.3324492721125055
2.275436956852124,-0.33389676524544887
2.276766028948761,-0.33327838569070745
2.277602507691512,-0.3328941338037305
2.278604229042955,-0.33242141532142155
2.276594254970729,-0.333472387391996
2.278209687441614,-0.33274939358911076
2.277502141242979,-0.33307717157302763
2.2777221469393023,-0.33298834342718664
2.2773673900784175,-0.33315398597232326
2.2731558284580915,-0.3352054228159784
2.2734732082495026,-0.3350637963640771
2.273336486805351,-0.3351243073761395
2.274139603718461,-0.33476767020626147
2.2707121435725717,-0.33645883583123887
2.2705400293316544,-0.3365382647631433
2.27051391832174,-0.3365512498234417
2.2705550467409057,-0.3365332296521661
2.2668152418293572,-0.33835734924185135
2.266287964052694,-0.33859370237895203
2.2658452957571504,-0.3387982528707497
2.266402647580865,-0.338539187620495
2.2629716224938683,-0.3402187230928535
2.262892932924458,-0.3402546830978037
2.2628726703768107,-0.3402641249774896
2.2637252397963796,-0.3398667324691432
2.260768065833639,-0.34132013606183575
2.2601251870825854,-0.34162419062174615
2.2599629255738654,-0.34170040105799615
2.2609120062780463,-0.3412541464269732
2.258035899734083,-0.3426660846308535
2.25952035233545,-0.3419581145106843
2.260721082342355,-0.3413924005352615
2.2626963115542456,-0.3404595563012073
2.264567832550314,-0.33957561685216214
2.26172961781811,-0.3409705311952735
2.2630250098527065,-0.340361483816475
2.2637363034348645,-0.3400202360376549
2.264683487002682,-0.3395687807071251
2.2630357299918833,-0.3403887729200505
2.264568778792343,-0.3396617158143784
2.2653798286119566,-0.33927801255287043
2.2664950316745744,-0.3387490300060111
2.266479884628034,-0.3381827836837474
2.2681284616004955,-0.3374279144149853
2.2688299311517426,-0.33711437972914465
2.2699058248737796,-0.33656845167203775
2.267681476353763,-0.3365582610754624
2.268128705283149,-0.3363528870301447
2.2674291739640395,-0.33666407236116497
2.266995783442988,-0.3368751461296577
2.2670056028459467,-0.3368091945367349
2.2671518572662164,-0.33674262109425446
2.2687765471047165,-0.3360061072732432
2.2698581964458278,-0.33551780353768773
2.2702421861799476,-0.335294584984387
2.2715674558357004,-0.3346954116215444
2.2721588653890414,-0.33442775703489047
2.273125625859446,-0.3339893166947043
2.275289573921749,-0.33304065325178034
2.27621975786376,-0.3320709424064046
2.2767807991233275,-0.3318585336003742
2.2779268940847786,-0.33140098898817416
2.2804974809734455,-0.33036793357967914
2.285372097939796,-0.3315935317808316
2.2861121534333106,-0.3312941640402905
2.287476056485449,-0.33074291759850843
2.28803234567336,-0.3305171577206314
2.2881221348365477,-0.32969615516998396
2.287820211964532,-0.3298260768423907
2.2878069796329448,-0.3298383243598286
2.2878603745124724,-0.3298155376533904
2.2858285557162317,-0.32887108773361773
2.2853927281315425,-0.32905102308892725
2.284871997026289,-0.3292663702798517
2.2860956174328018,-0.32875999948990425
2.285082893273612,-0.3275889681049653
2.284751078640808,-0.32772787589029534
2.2846816432448107,-0.32775687447114626
2.284752993646284,-0.327726748130973
2.287633950246961,-0.3289633176389167
2.287684812034808,-0.3289420034110304
2.287648328025085,-0.32895823351921405
2.28777036752199,-0.328903808262432
2.287809080176314,-0.32888653992385575
2.290679628981624,-0.3304582637073802
2.2906573052821932,-0.33046818188048466
2.290681135966756,-0.3304576137658893
2.2906649211566883,-0.330464806665575
2.2935233676621127,-0.3323258971720531
2.2932496257059096,-0.3324479704230848
2.2925756610142525,-0.3327405762957424
2.2919828669700033,-0.3329928317639204
2.2947204579586984,-0.33441051201745436
2.2945468828577433,-0.33448169829613345
2.294899532561461,-0.3343442017209653
2.2950628963253212,-0.33428486974033883
2.298256463433938,-0.33570275787375636
2.298543422367995,-0.33560331694125817
2.2979398621201637,-0.33581263317152965
2.2976646467358264,-0.33589270799472903
2.3013440036332375,-0.3370020021532366
2.30156562931285,-0.33694282907173206
2.301803549737522,-0.33687929485039964
2.302083046235771,-0.3368057000592011
2.3038541942800794,-0.33847249873617197
2.303493414709501,-0.33855929308533916
2.3036891264489032,-0.3385109278114372
2.303625291755962,-0.3385260170742417
2.303132700870158,-0.3386388426359645
2.3024994730051063,-0.3384386088916551
2.3028279790295993,-0.3383658701708332
2.3029166183282035,-0.33834870107595133
2.3032756402305523,-0.3382797734071496
2.305846407404567,-0.3390445676004852
2.304806460298283,-0.33923248670953504
2.304302129262046,-0.3393178182552605
2.3052977437454207,-0.3391466196318554
2.3077856217326995,-0.33940227959215835
2.3068932674433857,-0.33954203487946316
2.306465757683316,-0.339600148111928
2.307056027382231,-0.3395157277350706
2.3096271564769744,-0.34071963072141553
2.3095944792689203,-0.3407232954277274
2.309673516254832,-0.3407136738265495
2.309514135111058,-0.3407337718979181
2.3112414116417903,-0.341067974041461
2.311295429042809,-0.3410611434712054
2.31130045856864,-0.34106054370921096
2.311295007252435,-0.3410611631997452
2.3138621847658367,-0.3407094293849243
2.3138583530976304,-0.3407098644230268
2.3138610167090734,-0.34070957277391734
2.313858207690748,-0.34070988636180877
2.3165009840575665,-0.34132243170978005
2.3164989776937412,-0.34132262798524315
2.316500390144268,-0.34132247426150314
2.316499433889722,-0.3413225780299455
2.3165004760264205,-0.34132246236931646
2.318833953652882,-0.342296986535351
2.3188347181821336,-0.3422969068732379
2.3188340498566475,-0.34229697681719967
2.318834611332726,-0.34229691636033194
2.3208722382910887,-0.34289108268006757
2.3208726564807596,-0.34289104247261715
2.3208723094711505,-0.3428910748729414
2.3208726139408116,-0.34289104522007
2.322940926349611,-0.34359333134708325
2.3229411584060338,-0.3435933132920949
2.3229409186443335,-0.34359333124247277
2.322941087048791,-0.34359331835459495
2.324816931059687,-0.34417802597043956
2.3248170651734736,-0.34417801982207236
2.3248169122006397,-0.34417802653784646
2.324817009495452,-0.34417802220097515
2.3267602213287333,-0.34445824030473154
2.3267603084628568,-0.3444582392878902
2.3267602089647244,-0.34445824044333795
2.3267602694034424,-0.34445823936642544
2.3289594107629674,-0.3444754595532393
2.328959478312433,-0.34447545891400805
2.3289594158900853,-0.3444754595123364
2.328959458605711,-0.3444754589810811
2.3289594173140227,-0.34447545946914115
2.330803066804483,-0.3445874235220766
2.33080301508074,-0.34458742274490495
2.3308030480134185,-0.34458742309271756
2.3308030201644994,-0.3445874227618874
2.3326834766211957,-0.34475936689958164
2.3326834149163824,-0.34475936342846664
2.332683441850742,-0.34475936447090183
